100,0.2,1,0,-119.914
100,0.2,1,1,-18.008
100,0.2,1,2,-20.341
100,0.2,1,3,-25.495
100,0.2,1,4,-17.339
100,0.2,1,5,-25.814
100,0.2,1,6,-20.212
100,0.2,1,7,-18.062
100,0.2,1,8,-53.629
100,0.2,1,9,-17.955
100,0.2,1,10,-20.475
100,0.2,1,11,-25.189
100,0.2,1,12,-17.341
100,0.2,1,13,-26.148
100,0.2,1,14,-20.086
100,0.2,1,15,-18.119
100,0.2,1,16,-47.61
100,0.2,1,17,-17.905
100,0.2,1,18,-20.613
100,0.2,1,19,-24.895
100,0.2,1,20,-17.345
100,0.2,1,21,-26.497
100,0.2,1,22,-19.964
100,0.2,1,23,-18.179
100,0.2,1,24,-44.09
100,0.2,1,25,-17.858
100,0.2,1,26,-20.755
100,0.2,1,27,-24.613
100,0.2,1,28,-17.35
100,0.2,1,29,-26.863
100,0.2,1,30,-19.846
100,0.2,1,31,-18.24
100,0.2,1,32,-41.593
100,0.2,1,33,-17.812
100,0.2,1,34,-20.902
100,0.2,1,35,-24.342
100,0.2,1,36,-17.358
100,0.2,1,37,-27.247
100,0.2,1,38,-19.731
100,0.2,1,39,-18.305
100,0.2,1,40,-39.658
100,0.2,1,41,-17.769
100,0.2,1,42,-21.053
100,0.2,1,43,-24.081
100,0.2,1,44,-17.368
100,0.2,1,45,-27.651
100,0.2,1,46,-19.62
100,0.2,1,47,-18.371
100,0.2,1,48,-38.079
100,0.2,1,49,-17.727
100,0.2,1,50,-21.209
100,0.2,2,0,-119.914
100,0.2,2,1,-13.552
100,0.2,2,2,-11.514
100,0.2,2,3,-17.254
100,0.2,2,4,-20.222
100,0.2,2,5,-11.857
100,0.2,2,6,-12.614
100,0.2,2,7,-27.016
100,0.2,2,8,-14.871
100,0.2,2,9,-11.386
100,0.2,2,10,-15.245
100,0.2,2,11,-25.225
100,0.2,2,12,-12.44
100,0.2,2,13,-11.97
100,0.2,2,14,-21.132
100,0.2,2,15,-16.72
100,0.2,2,16,-11.465
100,0.2,2,17,-13.821
100,0.2,2,18,-39.649
100,0.2,2,19,-13.304
100,0.2,2,20,-11.574
100,0.2,2,21,-17.836
100,0.2,2,22,-19.412
100,0.2,2,23,-11.757
100,0.2,2,24,-12.803
100,0.2,2,25,-29.294
100,0.2,2,26,-14.524
100,0.2,2,27,-11.397
100,0.2,2,28,-15.651
100,0.2,2,29,-23.753
100,0.2,2,30,-12.281
100,0.2,2,31,-12.096
100,0.2,2,32,-22.165
100,0.2,2,33,-16.231
100,0.2,2,34,-11.428
100,0.2,2,35,-14.111
100,0.2,2,36,-33.636
100,0.2,2,37,-13.075
100,0.2,2,38,-11.646
100,0.2,2,39,-18.476
100,0.2,2,40,-18.683
100,0.2,2,41,-11.67
100,0.2,2,42,-13.009
100,0.2,2,43,-32.412
100,0.2,2,44,-14.203
100,0.2,2,45,-11.419
100,0.2,2,46,-16.09
100,0.2,2,47,-22.508
100,0.2,2,48,-12.137
100,0.2,2,49,-12.236
100,0.2,2,50,-23.354
100,0.2,3,0,-119.914
100,0.2,3,1,-12.692
100,0.2,3,2,-9.181
100,0.2,3,3,-9.902
100,0.2,3,4,-16.35
100,0.2,3,5,-20.203
100,0.2,3,6,-10.659
100,0.2,3,7,-9.023
100,0.2,3,8,-11.343
100,0.2,3,9,-24.587
100,0.2,3,10,-14.596
100,0.2,3,11,-9.537
100,0.2,3,12,-9.398
100,0.2,3,13,-13.898
100,0.2,3,14,-27.987
100,0.2,3,15,-11.734
100,0.2,3,16,-9.054
100,0.2,3,17,-10.381
100,0.2,3,18,-18.717
100,0.2,3,19,-17.399
100,0.2,3,20,-10.118
100,0.2,3,21,-9.108
100,0.2,3,22,-12.202
100,0.2,3,23,-34.275
100,0.2,3,24,-13.24
100,0.2,3,25,-9.274
100,0.2,3,26,-9.712
100,0.2,3,27,-15.441
100,0.2,3,28,-22.035
100,0.2,3,29,-10.97
100,0.2,3,30,-9.013
100,0.2,3,31,-10.993
100,0.2,3,32,-22.174
100,0.2,3,33,-15.385
100,0.2,3,34,-9.7
100,0.2,3,35,-9.281
100,0.2,3,36,-13.279
100,0.2,3,37,-33.714
100,0.2,3,38,-12.171
100,0.2,3,39,-9.104
100,0.2,3,40,-10.134
100,0.2,3,41,-17.475
100,0.2,3,42,-18.627
100,0.2,3,43,-10.363
100,0.2,3,44,-9.056
100,0.2,3,45,-11.762
100,0.2,3,46,-28.271
100,0.2,3,47,-13.855
100,0.2,3,48,-9.389
100,0.2,3,49,-9.547
100,0.2,3,50,-14.645
100,0.2,4,0,-119.914
100,0.2,4,1,-12.738
100,0.2,4,2,-8.46
100,0.2,4,3,-7.515
100,0.2,4,4,-8.786
100,0.2,4,5,-13.853
100,0.2,4,6,-29.376
100,0.2,4,7,-11.808
100,0.2,4,8,-8.189
100,0.2,4,9,-7.553
100,0.2,4,10,-9.174
100,0.2,4,11,-15.21
100,0.2,4,12,-23.393
100,0.2,4,13,-11.024
100,0.2,4,14,-7.968
100,0.2,4,15,-7.631
100,0.2,4,16,-9.632
100,0.2,4,17,-16.902
100,0.2,4,18,-19.935
100,0.2,4,19,-10.358
100,0.2,4,20,-7.794
100,0.2,4,21,-7.749
100,0.2,4,22,-10.171
100,0.2,4,23,-19.098
100,0.2,4,24,-17.524
100,0.2,4,25,-9.791
100,0.2,4,26,-7.663
100,0.2,4,27,-7.909
100,0.2,4,28,-10.804
100,0.2,4,29,-22.148
100,0.2,4,30,-15.697
100,0.2,4,31,-9.309
100,0.2,4,32,-7.573
100,0.2,4,33,-8.115
100,0.2,4,34,-11.548
100,0.2,4,35,-27.021
100,0.2,4,36,-14.248
100,0.2,4,37,-8.9
100,0.2,4,38,-7.522
100,0.2,4,39,-8.369
100,0.2,4,40,-12.43
100,0.2,4,41,-39.457
100,0.2,4,42,-13.065
100,0.2,4,43,-8.556
100,0.2,4,44,-7.51
100,0.2,4,45,-8.678
100,0.2,4,46,-13.482
100,0.2,4,47,-32.628
100,0.2,4,48,-12.082
100,0.2,4,49,-8.268
100,0.2,4,50,-7.537
100,0.2,5,0,-119.914
100,0.2,5,1,-13.308
100,0.2,5,2,-8.524
100,0.2,5,3,-6.756
100,0.2,5,4,-6.457
100,0.2,5,5,-7.422
100,0.2,5,6,-10.359
100,0.2,5,7,-19.109
100,0.2,5,8,-18.859
100,0.2,5,9,-10.292
100,0.2,5,10,-7.396
100,0.2,5,11,-6.452
100,0.2,5,12,-6.77
100,0.2,5,13,-8.566
100,0.2,5,14,-13.424
100,0.2,5,15,-49.441
100,0.2,5,16,-13.193
100,0.2,5,17,-8.482
100,0.2,5,18,-6.743
100,0.2,5,19,-6.461
100,0.2,5,20,-7.447
100,0.2,5,21,-10.427
100,0.2,5,22,-19.368
100,0.2,5,23,-18.617
100,0.2,5,24,-10.226
100,0.2,5,25,-7.371
100,0.2,5,26,-6.448
100,0.2,5,27,-6.784
100,0.2,5,28,-8.608
100,0.2,5,29,-13.542
100,0.2,5,30,-43.42
100,0.2,5,31,-13.081
100,0.2,5,32,-8.442
100,0.2,5,33,-6.729
100,0.2,5,34,-6.466
100,0.2,5,35,-7.474
100,0.2,5,36,-10.496
100,0.2,5,37,-19.634
100,0.2,5,38,-18.382
100,0.2,5,39,-10.16
100,0.2,5,40,-7.347
100,0.2,5,41,-6.445
100,0.2,5,42,-6.799
